,id,date,dateYear,dateMonth,dateDay,rating,content
128,129,20220728,2022,07,28,1,진심 쓰레기 대학생만든 어플 수준인가 ui불편성에 인증서 재발급해도 인증서를가져올수없고 등록하려니 타행인증서등록되어잇다하고 대출진행하려해도 할수가 없네여
129,130,20220525,2022,05,25,1,어플 첫 화면에 광고를 이렇게 크게 노출 시켜도 되나요? 공짜 어플도 아닌데 보기 싫은 광고를 왜 계속 노출 시키나요? 전체 화면에 30% 차지하는 것 같은데 이게 소비자를 위한다고 생각하나요? 장사하는거지?
130,131,20220630,2022,06,30,4,"알림시 진동안울림 !!!, 실행시 파란배경로고 나오기전 자주색+보라색 같은 배경이 먼저나옴 엄청 거슬림, 앱 전체가 너무 무거움 (기기 최신기종임)"
131,132,20220701,2022,07,01,3,여태 잘하고있던 대출 원금일부상환이 되질않습니다. 상담사연결해서 들었던말대로 완전종료후해보고 다시깔아도 다음날해봐도 않됩니다. 자동이체계좌가 없습니다. 라고만뜨네요 고쳐주세요
132,133,20220708,2022,07,08,1,이체 할 때마다 바이오 인증 실패라고 뜨네요 로그인도 동일한 바이오 인증으로 하는데 이게 뭔 소린지. 5번 동일 작업 하다가 화나서 껐습니다
133,134,20220627,2022,06,27,1,가입할려는데 휴대폰 인증 문자가 아무리 해도 확인할수가 없네요 스팸메세지함도 확인했는데 이거 오류 아닌가요?
134,135,20220427,2022,04,27,1,어플깔고 가입하고 입출금계좌 텄는데 공인인증서 등록하래서 타행인증서 등록하기 - PC에서 가저오기 하는데 비밀번호 입력하는거에서 동일문자 3자리 연속입력이라고 못가져오고... 그래서 케이뱅크 전용 신규발급을 하려고 했더니 오티피 만들래서 오티피 꾸역꾸역 만들고 인증서 발급받으려고 하니 타행 인증서 있다고 다시 타행인증서 등록하라고 하고... 타행인증서는 비밀번호 입력하는데 또 동일문자 3자리... 그래서 PC에서 직접 등록하려고 PC에서 타행타기관 인증서 등록하려고 하니 보안프로그램만 죄다 설치하게끔 하고 설치하고 나서 인증서 등록하니 처리중만 한참 뜨다가 처리중 마크 사라졌는데도 뭐 되는것도 없고... 어플이건 페이지건 겁나 버벅대고... 뭐 이따구로 만들었나요? 한시간동안 시간만 날렸습니다. 화딱지나서 지웁니다. 앞으로 평생 거래할 일 없을 것 같네요.
135,136,20220422,2022,04,22,1,"마이너스통장 한도관리에서 한도증액을 위한 각종 개인신용정보 동의의 확인하기 버튼 누르는 순간 핸드폰 자체가 멈추며 오류가 뜨고, 이걸로 인해 프로그램이 닫혀버립니다. 지금 신용점수 관리를 위한 한도 변경을 못 하고 있는 상태입니다."
136,137,20220424,2022,04,24,5,오늘 케이뱅크 가입햇어요. 폰이 삼성꺼라 그런가 가입도 잘되고 오류 없이 잘 설치 하고 잘되요.. ㅋ 먼저 사용하시던분들은 에러가 많은가봅니다..잘써볼쎄요.. ㅋ 더욱더 발전하시고 사업이 번창하세요. ^^
137,138,20220526,2022,05,26,5,"여기에 이의제기해도 광고문제만 스킵하시길래, 1.4.8이후, 1.4.9까지 메인화면에 광고(추천) 강제로 띄우는부분에대하여 고객센터에 정식으로 이의제기했고, 답변을 받기로 했습니다. 금융앱에서 소비자가 선택하지 않은 광고나 프로머션을 강제로 노출시키는것 자체가 잘못입니다. 동의하지 않았으니까요 해당 부서에서 어떤 답변이 놀지 알수없지만, 1.5.0에서는 반드시 제거되거나 계좌, 카드 정보 아래로 내리시기 바랍니다. 개선을 하지 않으시면 관렴기관등에 정식으로 민원제기 하겠습니다."
138,139,20220519,2022,05,19,1,잘 사용하고있었는데 어제부터 접속하면 팅깁니다 초반화면 뜨고 비번누르고 그 다음에 팅겨요 다시 설치해도 똑같은 증상입니다
139,140,20220621,2022,06,21,1,"첫 설치시..해킹위험이 있는 앱 감지 어쩌고 하고 앱 종료..어떤앱인지 알아야 지우기라도 할텐데..방법 없을까요?참고로, 다른 금융앱들은 잘 돌아가고 있습니다."
140,141,20220411,2022,04,11,1,어플에서 일일 이체한도변경 신청시 사진등록을 하려면 무조건 찍어서 등록해야만 함 기존 찍어둔 사진등록(불러오기) 기능은 없슴.
141,142,20220613,2022,06,13,3,앱딱열면첫페이지가갑자기보이지않아요 괜찮았는데어느순간안되서삭제후다시깔았는데도 첫페이지는하얗게나와요. ㅠ계좌내역등을조회하려면마이페이지쪽으로가야만보여요ㅠㅠ
142,143,20220727,2022,07,27,3,입출금 통장 계좌이체할 때는 왜 전액 버튼이 없나요? 일일이 숫자 눌러야해서 불편합니다.
143,144,20220323,2022,03,23,1,"아랫분들 말이 맞네요. 통장개설까지 했는데 누가 만들었는지 무한 공동인증서 반복, 프로그램설치 반복에 짜증나서 통장해지 할겁니다."
144,145,20211024,2021,10,24,4,안녕하세요 케이뱅크 어플 잘 쓰고 있는데요~ 아이콘 로고를 k로 바꾸는게 직관적이고 브랜드 이미지 제고에도 도움이 될것 같아 아이콘 로고를 k로 바꾸는 것을 건의 드립니다. 저뿐만 아니라 리뷰나 주변인들 대부분의 사람들이 그렇게 생각하고 있는거 같습니다. 케이뱅크 체크 카드 잘 쓰고 있고요! 앞으로도 성장하는 케이뱅크가 되어 많은 혜택을 주셨으면 합니다! ps. 어플 알림 문제는 지우고 다시 설치 하니 해결이 되었습니다~
145,146,20220415,2022,04,15,2,"휴대전화 번호를 인식할 수 없다고 나와요. 알뜰요금제(ktm모바일)고, 갤노트 해외구입이라 심 슬롯은 두개입니다(슬롯2는 사용 안합니다)"
146,147,20220807,2022,08,07,1,타행 인증서가 없다고 해서 등록하려고 하면 이미 있다고 하고.....해결이 필요합니다.
147,148,20220402,2022,04,02,1,주민등록증 사진을 몇번 찍어야 되는건가요? 100번 넘게찍고 영상통화 3번해도 이용제한 아이디로 취급되질않나 고객센터에 10번 전화해도 똑같은 말만 계속 하는데 어쩌란겁니까?
148,149,20220615,2022,06,15,1,인증서 폰에 보관중이고 가져오기가 안되서 금융인증서 발급받고 해도 가져오기 안됨 뭘하려고 해도 아무것도 안되고 연세 있으신분들은 때려죽여도 못함 시스템도 복잡하고 그냥 삭제
149,150,20220528,2022,05,28,1,앱 홈에서 맨 상단에 홍보 내용 안 볼 수 있는 선택 버튼을 만들어 주세요. 아니하시면 케이뱅크 떠납니다. 그것만 아니면 최곤데
150,151,20220620,2022,06,20,1,인증서 로그인 화면에서 넘어가질 않네.. 어플로 서류 확인할때 너무 오래걸리는것도 불편
151,152,20220530,2022,05,30,1,신분증 촬영이 아무리 애를 써도 불가능합니다. 단순 기능조차 허접하니 다른 기대는 안갑니다.
152,153,20220519,2022,05,19,1,매일 클릭해제 광고로 모자라 타임라인 광고로 덮더니 이제는 메인 가리는 추천광고까지 접속할때마다 클릭해서 없애야 합니까?적당히 하시죠
153,154,20220518,2022,05,18,1,휴면계좌 풀려고 공동인증서 인증들어가니 컴퓨터에서 스마트폰으로 복사해서 인증하라는거 밖에 없네요. 이럴거면 어플 뭐하러 사용합니까? 이따구로 구시대적 운영을 하니까 인지도가 이모양인겁니다.
154,155,20220530,2022,05,30,1,진짜 적금상품 거지같이 만들었네요. 핫딜적금 들려고 우리은행 신용카드까지 새로 만들어서 1달정도 쓰고 적금가입하려고 봤는데 6개월이내 신용카드 사용이력이 없어야 우대금리 준다는게 말인지 방구인지; 신규 고객이 우대금리를 못받는게 상식적으로 말이되나요? 덕분에 계좌개설 20일 제한도 걸려서 다른상품도 가입 못하네요. 드럽고 치사해서 계좌 해지하고 앱 삭제하렵니다.
155,156,20220522,2022,05,22,1,대표계좌 거래중지로 바뀌어서 연락했더니 사진첨부해서 보내면 된다고함 군인이라 카메라가 막혀있어서 사진을 못보내는데 다른 방법없냐고 물어보니까 본인들은 비대면이라 카메라 안켜지면 이용 못한다고 카메라 켜지면 그때 이용하라고함 계좌를 이용하지 못하는데 불편한 부분 체크도 안되고 당연한듯이 말하는데 그냥 삭제하고 쓰지 말라는것 처럼 들림
156,157,20220808,2022,08,08,1,인증서 qr로가져오기도 안되고 인증서 비번 맞게 넣어도 암호가 어쩌고 하면서 안됨
157,158,20220717,2022,07,17,1,인증서 복사 기능이 안되네요 기술력이 너무 떨어집니다
158,159,20220725,2022,07,25,1,인증도 안되고 후발주자가 정말 힘들게 만들었네요. 완전 쓰레기앱이고 쓰레기은행으로 추천함.
159,160,20220722,2022,07,22,1,최근이체내역 삭제가 없어서 오입금가능성이 높은 어플
160,161,20220711,2022,07,11,3,악성프로그램으로 인해 앱사용이 종료됩니다. 라고 뜨는데 앱 사용하려면 어떻게해야합니까??
161,162,20220411,2022,04,11,1,어플키고 생체인증 한 다음 로딩화면에서 다음화면으로 넘어가질 않네요 ㅋㅋ 무슨경우인지 업데이트 하고 켜도 이렇네요 개선좀해주세요 가면 갈수록 쓰기불편하면 어쩝니까
162,163,20220323,2022,03,23,3,앱 배경하와면 하얀색이나 다른 색으로 해주시면 안되나요? 파란색은 너무 눈이 아픔니다 개편 전에 하얀 배경이 그립네요
163,164,20220324,2022,03,24,1,써본 금융어플중에 최악임.. 본인인증 때문에 영상통화 하라는데 걸면 자동으로 화면 넘어간다고 하니까 끊고 다시 하라고만해
164,165,20220502,2022,05,02,5,불편하다는 리뷰 많아서 깔기전에 걱정했는데 가입할때 아무문제 없었어요 가입도 편하고 앱 쓰기도 편해서 좋아요
165,166,20220426,2022,04,26,3,앺이 열리는 데 시간이 너무 걸립니다. 요즘에 이렇게 늦게 작동되는 앺이 있는게 신기합니다.
166,167,20220402,2022,04,02,1,대출신청을 하려고 하는데 모바일에서는 인증서 선택도 안 되고 노트북으로 해도 자꾸 설치만 하라고 뜨고(다 설치했고 막상 이동시켜서 클릭하면 다 설치해서 설치할게 없다고 뜸) 뭐 이런식인지 최악
167,168,20220427,2022,04,27,1,마이너스통장 한도 증액 할때 확인하기 버튼 누르면 앱이 멈추고 진행이 안됩니다 확인 하시고 해결 해주시기 바랍니다..
168,169,20220330,2022,03,30,1,어플실행이 안됨. 업데이트 다 했음. 안정성이 이따윈데 금융쪽에서 누가 사용하겠음?
169,170,20220629,2022,06,29,1,무능력한 개발자들 ㅋㅋㅋ 타기관인증서 복사하고 가져오기는 왜 안되는데 진짜 핸드폰 던질뻔했네 인증서 복사 같이 제일 중요한게 지금 안되고 있는데 개발자들 뭐하는거냐?
170,171,20220501,2022,05,01,1,장난하나 사진 찍으라고해서 주민등록증 찍었는데 계속 다시 찍으라고 카톡오는거 뭔데요 당근에서 10000원받으려고 계설하려고햇더니 너무 빡칩니다 이딴식으로 앱만들지마세요
171,172,20220521,2022,05,21,1,멋대로 업데이트 해놓고 홈화면 상단에 광고가 끊이질 않음 할거면 작게 해놓던가 크게 해놔서 어플 키자마자 계좌가 보이는게 아니라 광고부터 보임 이걸 설정 해제도 못하게 해놓음 케뱅 직원들은 정작 이 어플 안쓸듯 본인들도 불편할걸 토스로 갈아타야겠다
172,173,20220523,2022,05,23,4,업데이트 후 타임라인이 생겨서 좋네요. SMS와 달리 앱 푸쉬 알림은 기록이 남지 않아서 불편했는데 이제는 어떤 알림이 왔었는지 과거 기록을 볼 수 있어서 좋아요.
173,174,20220419,2022,04,19,1,단말기에 해킹위협이 잇다면서 강제종료되는데 해당되는 어플이 뭔가요? 뭔지도 모르고 뭘건드려야할지도 모르겟고 알려주시면 감사합니다.
174,175,20220607,2022,06,07,1,별 진짜 1개도 아깝다. 어플 상태 이런대서 돈거래 해도되는건가? 디테일한게 1도없다 인증서는 물론 문의답변에 만족도 선택하라면서 선택란도 없다 ㅋ
175,176,20220524,2022,05,24,1,케이뱅크 실행하고 시작하기누름 유심칩이 인식이 안된다고 뜹니다 해외유심도 아니고 다른 뱅킹은 다 잘되는데 이것만 왜이런가요
176,177,20210519,2021,05,19,1,"10번 넘게 접속, 핸드폰 켰다 껏다 반복, 캐시 삭제, 와이파이&LTE 번갈아 가며 재접속 해도 로고만 계속 뜨고 어플 접속이 재대로 되지 않습니다. 주거래 은행으로 케이뱅크를 쓰고 있는데, 절실히 필요할 때 먹통이니 너무 화가 나네요. 고생이 많으시나, 빠른 조치 바랍니다."
177,178,20220523,2022,05,23,2,아니.....왜이렇게안되는게 많나요 모바일에있는 타행공인인증서등록하려면 Pc거쳐서해야함...
178,179,20220209,2022,02,09,1,진짜 이딴 쓰레기를 어플이라고.. 타은행 공인인증서 몇개를 재발급받아도 케이뱅크 어플 내에서 타행공인인증서 가져오기 누르면 공인인증서를 찾을 수 없다고 뜨고 PC로들어가면 모아세션 로그아웃됐다고 말썽이고 그냥 되는게없음 한도계좌를 풀어야 사용을 하든 말든 뭘 하지 너무 엉성하게 만들어서 사용이 불가능함
179,180,20220616,2022,06,16,1,어떻게 만들었길래..고객정보 재확인을 10번 넘게 해도 계속 하라고 뜨는건지 참..답답하네요ㅎㅎ
180,181,20220729,2022,07,29,1,신분증 인증 촬영이 정말 너무 어렵네여.
181,182,20200621,2020,06,21,1,이번에 k뱅크 사용할 일이 생겨서 어플 깔고 기존에 가입을 했었는지 계좌 유무 확인해보고 본인 인증 하고나니 간편 비밀번호 입력창이 뜨더군요 비번이 기억이 나질 않아 다시 본인 인증 후 비밀번호 변경을 하려는데 회원 가입중에는 비번 변경이 안된다는 멘트만 나오고 계속 메인화면으로 돌아가 버립니다 개인 정보 분실시 본인 인증 후 찾는 인터페이스가 너무 부실한거 같네요
182,183,20220109,2022,01,09,1,많은 사람들이 문제를 얘기하는데도 앵무새같은 답변이군요. 공동인증서 어떻게 등록합니까? 1. 타행 공동인증서 인식 못함 2. 케뱅 공동인증서 발급 받을려고 하니 타행 공동인증서가 있다함 ?? 머지? 3. 답변대로 pc로 타행등록하고 핸드폰으로 복사함. 복사 완료됬다고 나옴. 그래도 인식못함 4. 하다하다 안되서 유비키 유로 어플에 저장하고 찾아서 인식시키고 ARS 전화까지 완료했는데도 인식안되고 등록 오류뜸 어떤짓을 해도 등록이 안되는데요?
183,184,20201209,2020,12,09,1,카메라 인식 수준 진짜 뭣같네요ㅋㅋ 2만원이벤트 하니까 2만원어치만큼 ㅈ뺑이 치라는건지 뭔지 뭐 카메라고정대로 고정시켜도 초점 지혼자 계속흔들리고 밝고 어두운배경에서 해도 안찍히면 저급한 자동인식기능을 왜넣습니까 2만원안받아도되니 개인정보 다지워주실수있나요ㅋㅋ하다하다 열받아서 안되겠네요
184,185,20220308,2022,03,08,1,처음 인증수순부터 다른앱에서는 겪을수 없던 어려움이 발생하고 고쳐지지 않네요. 고쳐서 사용한다고해도 앞으로 사용하면 얼마나 더 스트레스 받게할까 짐작이 갑니다. 앱을 포기하고 안사용하는게 결론. 이 앱사용하는 코인거래소도 취소하는게 현명한 선택.
185,186,20220220,2022,02,20,1,이체가 불편합니다. 계좌복사 하면 외우거나 적을필요없이 편한데 그 기능이 빠져 번호를 하나하나 눌러야하니 번거롭네요ㅠㅠ 개선 부탁드려요
186,187,20220321,2022,03,21,1,급하게 계좌에있는 돈이 필요한데 어플에서 권한설정 하라뜨면 들어가도 화면은 뜨는데 이상하게 뜹니다. 권한 설정할수 있는 버튼도 안보이고 그래서 못하면 권한설정하라고 무한반복... 아 돈이 급한데 이게 무슨일입니까.. 미치겠네
187,188,20191029,2019,10,29,1,해외송금 수수료가 싸다고해서 계좌 개설하고 체크카드까지 발급 받았는데 정작 베트남은 없네요? 헐~;; 베트남 이주민 분들 부탁으로 한달에 3~4회 정도 베트남으로 송금을 보내서 수수료나 조금 아껴볼까하는 요량으로 한건데 매우 실망이네요! 광고 내보낼때는 모든 국가로 해외송금이 다 되는양 해놓구선...
188,189,20220417,2022,04,17,1,처음에도 별로였지만 그래도 인터넷은행이랑 특수성이 있었지만 일반은행에 금방 따라잡히고 홈페이지/어플 이용은 동네 일수만도 못한 수준
189,190,20210416,2021,04,16,1,"왜 내 리뷰가 없어졌지? 회원가입 중에 오류가 생겼는지 비밀번호를 만들지도 않았는데 비밀번호를 치라 그러고, 비밀번호 재등록하려고 하면 회원가입 중에는 재등록할 수 없다 그러고, 내 이름으로 계좌는 만들어 놓았는지 회원가입을 처음부터 다시 할 수도 없고, 어찌어찌해서 타행인증까지 가도 입력창에 커서가 안 떠서 인증번호 입력이 안된다. 그래서 전 단계로 돌아가면 다시 처음으로 돌아가져서 있지도 않은 비밀번호를 쳐야함. 비밀번호가 없는데, 재등록도 못 하고, 회원가입도 못 하고, 인증번호도 못 치고, 도대체가 뭘 할 수 없는 앱임."
190,191,20210412,2021,04,12,1,오류 이미개설된 개좌를 2년만애 사용하기위해 로그인후 완료 후> 재사용>신분증 확인완료후> 거래목적 확인이 안되어있다하여 보니 아예 선택을 할수가 없다.. 몇번울 해도 선택을 할수없다 드롭다운이 안되어서 선택할수없음 안드로이드 10 벨벳 삼성 안
191,192,20190415,2019,04,15,1,업뎃하고 쓰기 불편해짐 화면 하나에 전부 뜨는게 익숙하게 해놓고 단계별로 하나씩 뜨게 바꿔버리는건 무슨 어이없는 짓이죠 거기다 업뎃 안했다고 이체 안 되는건 무슨 경우야 항상 최신버전 업뎃 유도하려고? 여보세요 세상 모두가 최신 스마트폰 쓰는게 아니예요 최신버전앱이 너무 무겁게 돌아서 일부러 업뎃 안하는 경우도 있다고요 게다 계좌 복붙 안되는건 또 무슨 일? 20세긴가요?
192,193,20220402,2022,04,02,1,"통장 개설 진행하는데 어플은 신분증 인식을 못하고, 그에 대응하기위해 수동촬영 및 직접기입이란 간단한 안전장치도 없고 개발팀은 어디 중학교에서 코딩배워온 사람들 갖다쓰나요? 이래서 1금융 1금융 하나봅니다. 1금융권도 삽질 많이 하지만 이딴문제로 머리아프게 하진 않던데. 고객센터는 온라인 진행방법은 어플인증 뿐이고, 그 인식도 똑바로 못하는 어플로 어쨋거나 어떻게든 인증하는수밖에 없다. 신분증을 팩스를 날리든 등기를 날리든 본사로 찾아오든 아무튼 어플로 본인인증 하는수밖에 없다던데요. 제가 벽보고 얘기하는 기분이에요. 신분증 인식을 못하는 어플이라니. 지폐계수기가 지폐인식을 못하면 내가 조폐공사 찾아가서 지폐 똑바로 만들라고 얘길해야됩니까, 계수기 똑바로 만들라고 얘길해야됩니까. 지금 보니까, 인식이 안되면 고객센터 직원이 영상통화로 확인해준다고 되어있네요. 센터 직원은 곧죽어도 어플인증뿐이고 방법이없다 하더니 귀찮았나보네. 케이뱅크 최고네요."
193,194,20200425,2020,04,25,1,이틀전까지 문제없이 사용하고있었는데 갑자기 실행도 안했는데 중지됐다면서 오류 메세지가 계속 떴어요 실행눌러도 실행도안되고요 삭제해서 새로깔아봤는데 계속 같은현상만 반복되고요 ㅜㅜ 잘쓰던게 안되니깐 답답합니다 뭐가 문제일까요 ?ㅜㅜ
194,195,20220117,2022,01,17,1,민증인증하라고 떠서 민증 찍으려는데 민증을 아무리 화면에 맞춰도 안찍힙니다. 셔터를 만들어 놓던가! 자동으로 인식은 커녕 화면에 보이는 사진은 흐리기만합니다. 도대체 테스트는 하고 앱 출시한거 맞나요?
195,196,20210930,2021,09,30,4,"타 은행 앱에 비해서 심플하고 가볍게 구동되는 점, UI 디자인도 직관적이고 좋은데.. 새로 바뀐 앱 아이콘은 별로네요. 아무리 생각해도 'Kbank'에서 'M'이라는 글자가 도저히 연상이 안 되는데 대체 왜.. 특히 Always On Display 기능 있는 폰이면 메일 앱 알림이랑 매우 혼동됨.."
196,197,20210616,2021,06,16,1,1. 어플이 개느림 농협 신한 어플쓰다가 이거 쓰니까 농협 신한어플이 선녀로 보인다. 2. 자동이체를 매일로 하면 시작일이 선택이 안 됨 3. 타행공인인증서 등록이 안 됨 분명히 등록했는데 다시 등록하라고 뜸ㅋㅋ 4. 업비트때문에 깔았는데 출금하려니까 100만원 한도있고 인증과정이 짜증남 업비트때문에 깔았는데 케이뱅크때문에 빡쳐서 거래소랑 은행이랑 같이 바꿔야할듯
197,198,20190218,2019,02,18,1,노트3 os버젼 4•4•2인데 케이뱅크 사용하지도 않고 어플만 깔려있는데 배터리 소모량이 전체 20%를 사용하고 있네요 그야말로 광탈인데 사용하지도 않고 이정도면 어플 문제있는것 아닌가요 개선요청바랍니다.
198,199,20220322,2022,03,22,1,신분증 촬영 수백번 했는데도 신분증을 확인이 안된다고 뜨네요~도대체 사진을 어찌 찍으라는건지 참 답답하네요
199,200,20220721,2022,07,21,1,업데이트 하고 나니 귀신같이 푸쉬알림 잘울림 ㅋㅋㅋㅋㅋㅋ개뿔 ㅋㅋㅋ 다시 고요해짐 ㅋㅋㅋ
200,201,20210414,2021,04,14,1,기기인증하기 하면 간편비밀번호 누르라고 하고 간편비밀번호 누르면 틀렸다고 합니다. 간편비밀번호 등록한적이 없는데ㅜㅠ 하고싶은 비밀번호를 누르면 비밀번호 정보가 없대요ㅠㅠ 아래 비밀번호 수정하기 누르면 회원가입중에는 비밀번호 재등록이 안된다네요ㅠㅠ 통장개설은 됐다고 하는데.. 신분증 찍는 화면도 안나오고ㅠㅠ 된건지? 안된건지? 기기인증에서 막혔어요ㅠㅠ 너무나 답답합니다. 어떻게 해야 해결할 수 있을까요???
201,202,20200714,2020,07,14,5,"케이뱅크를 요근래 생각을 많이 하고 있었다가 가입했는데, 보안도 좋은거 같고 편리합니다. 여기서 카드혜택 좀 늘리고, 국제브랜드사 좀 늘리면 더 좋을거 같아요. 거기에 신용정보 조회기능까지 더해주면 좋을거같아요! ※ 제황유튜브 님 제 2금융권 대출을 받으시고 상환을 해도 2금융권 대출내역이 있어서죠. 그래서 제 1금융권 대출이 어려워질 수 있어요. 거기에 나중에 신용카드 발급도 어려워지죠. 제2금융권 대출을 받으면 불이익이 큽니다. 타은행에서 대출받는다고 해도 힘들걸요? 제2금융권대출을 대환받으시려면 신복위부터 알아보세요."
202,203,20210127,2021,01,27,1,쓰레기앱~K뱅크 가입해서 한도제한을 풀려면 공인인증서로 인증을 해야 하는데 공인인증서 불러와서 비번을 입력하면 계속 잘못된 정보라고 해서 처리가 안됨...혹시나 해서 같은 인증서로 다른은행으로 하면 잘되고 K뱅크 자체에서도 인증서 불러오거나 하는것도 잘됨..고객센터에 전화했더니 글쎄 ...인증서를 새로 발급 받으란다...ㅋㅋㅋ 비번을 바꾸거나....인증서 새로 발급 받으면 전체 은행에 새로 등록 해줘야 하는데 누가 바꾸겠나...결국 K뱅크 앱에서 인증서 지웠다가 삭제했다가 불러왔다가 한 5번 하니까 된다..리뷰 답글 보니까..OS버전 어쩌고 하면서 정보 없으면 자세히 알수없다 어쩌고 되어있던데...고객센터에서는 그냥 인증서 새로발급받거나 인증서 비번 변경말고는 답 없다고...하고...참 대응도 그지같고...앱도 진짜 못만들었다..테스트는 하고 개발한건지...참...우여곡절 끝에 하긴 했찌만...그 인증하는 과정에서도 메세지는 오류났다고 했는데 결과는 처리 되었더라...전체 적으로 앱 다시한번 점검해 보시게나.. 이래서 다른 은행이랑 경쟁이 되겠소??? 이러니 이용을 안하지.....아마 여기 별 3개 이상 준 사람들은 은행직원이거나 협력사 직원 가족 뿐일거다...
203,204,20210816,2021,08,16,1,"비정상동작이 감지됬다는 창이 계속 뜨고 접속이 안됩니다. 재설치했는데 동일증상 재발생합니다. 리뷰답변에서 하라는거 다 해봐도 안됩니다. 캐시삭제, 데이터삭제 재설치 등등..어떡하죠?"
204,205,20210405,2021,04,05,1,진짜 앱 구동이나 이체시 로딩속도가 말도안되게 느리네요. 타 금융어플 비교해서 속도가 거짓말 안하고 다섯배는 느립니다. 개발팀은 관리안하나요? 기기 문제아니니 변명하지마시고요 어떻게 된게 업뎃을 할 때마다 퇴보하는지ㅋㅋ 앱켜서 딴거 안하고 그냥 이체 한번하는데 5분이 넘게 걸림 쓰레기앱. 카뱅써야지 어휴
205,206,20191223,2019,12,23,5,정말 만족하면서 쓰고있습니다.. 그런데 오픈뱅킹 등록후 오픈뱅킹에 등록되어잇는은행들이 전혀 보이질않습니다. 웃긴건 보이지않는 공란에 클릭하면 등록되어있는 은행계좌로 이동합니다. 무슨 오류가있는듯한데요... 도무지...이거 해결이 안됩니다.. 답답해 죽을지경입니다..
206,207,20220515,2022,05,15,1,케이뱅크가 메인 화면에ᆞ안뜨는 이유는 뭘까요ᆞ다른거는 다운받으면 다 깔리는데ᆞ케이뱅크만 화면에 안깔려요~?가르쳐주세요
207,208,20181009,2018,10,09,5,리뷰를 읽고 가입햇는데 지문인식이 안된다 튕간다 하시는분들 많으신데 통장개설 카드 발급하는데 튕긴적 단한번도 없고 지문인식 조차도 원활하게 이루어지고 잇어서 너무 좋은것같아요...지문인식 안되신다는분들 손가락을 잘 가따대보세요...한번에 딱 되는데 케이뱡크 감사합니다^^앞으로 자주 이용할께요
208,209,20201221,2020,12,21,1,"케이뱅크 몇 년째 사용하고 있었는데요, 갑자기 해킹 위협 어플이 감지된다고 하면서 꺼집니다(오류번호 9004). 계속 시도해볼때 그런 알림없이 로그인해서 들어가도 어두운 화면이 되고 터치가 안먹힙니다. 며칠 전에도 잘 사용했는데 갑자기 오늘 이래서 어이가 없네요; 다른 은행어플은 지금 다 잘 돌아가구요..; 특별히 새로 어플 깐 것도 없어서 최근에 설치한 것들 지워봤는데도 계속 이럽니다."
209,210,20220221,2022,02,21,3,신분증 인식..내 손이 문제인가 고민하다 앱지우고 앱 평가 보니 내용이 전부ㅜㅜ 2분안에 포기하길 잘했다는 생각. 토스뱅크 직전에 계좌개설했는데 너무 극과 극이어서 비교가 됩니다ㅜㅜ 케이뱅크 훨씬 전에 가입했고 토스 만들어지기도 전에 먼저 시작한 은행으로 알고 있는데..제가 잘못 안건지 몰라도 안타깝습니다.
210,211,20220512,2022,05,12,2,악성코드가없는데 계속 감지됐다고 뜨고 얩접속이 안되요ㅠ
211,212,20200626,2020,06,26,1,갑자기 단말기 악성코드 감지됐다면서 안 켜져요. 케이뱅크 고객센터에 전화해보니 루팅폰?이면 그럴 수 있다해서 수리점 갔는데 아무 이상 없대요. 지금 저랑 유사한 증상 겪고 계신 분들 여기 많은 거 같은데 해결해주세요!!! - 그 원격접속 앱이 뭔지 제가 어떻게 아나요? 휴대폰 초기화로 해결될 문제도 아니잖아요. 그 문제의 어플이 뭔지 알아야죠. 그리고 다른 은행은 안 그런데 케이뱅크만 특정 어플을 악성코드로 인식하는 거 너무 이상합니다. 그것때문에 제가 그 해당 어플을 삭제해야 되는 건가여? 전화 문의 남겨서 다시 전화주신다고 했는데 5시간째 연락 없으시네요. 진짜 케이뱅크 왜 이럽니까.
212,213,20190331,2019,03,31,1,이번 업데이트이후 폰 재부팅시 앱 최적화중 이라면서 폰부팅하는데 5분이상 걸립니다. 삭제하면 이런현상 없구요. 그리고 앱 재설치 하는데 시간이 너무 오래 걸려요.루나S 사용자입니다.
213,214,20200229,2020,02,29,5,주력은행으로 쓰고 있지만 체크카드 위주로 결제하고 있어요. 제로페이 적극 이용하기 쉽도록 케이뱅크 페이를 위젯으로 쓸 수 있으면 좋겠습니다. 왠만한 곳에서는 다 쓸 수 있게 제휴도 확대되면 좋겠어요.
214,215,20210519,2021,05,19,1,뭔데 왜접속이 안되는데 미치겠네 진짜 열받아서 휴대폰3번 쳐집어던지고싶네 접속이안되면 지금 내가 이체를해야되는데 진짜 어떡하지 열받아죽을거같은데 진짜급한데 지금 환장하고 펄쩍뛰겠네 가상화폐 업비트도 케이뱅크만연동되는걸로알고있는데 이렇게 접속도안되는데 어떻게 운영을하는건지 21세기 이빠른 디지털 문명사회에 있을수있는일인가 왜 앱이 접속이안돼는거죠 있을수있는일인가요 전어떡해야하죠 와이파이끄고 엘티이전환했고 백그라운드 어플다 종료했고 케이뱅크 케시삭제다했는데 재접속해도 접속이 안되는데 이거 책임좀 져주세요 일시적으고뭐고 상황대처능력이안되면 접으세요 아니면 더 투자를해서 서버를 늘리던지요 뭐하는지모르겠네 돈벌기 참쉽죠
