,id,date,dateYear,dateMonth,dateDay,rating,content
206,207,20211220,2021,12,20,5,농협은행을 주머니 계좌로 쓰고 있어서 작은 입출이 많은데 변경발급에서 한번에 알림설정도 하고 otp도 재발급 받고 편리하네요. 하지만 거의 비슷한 앱들이 중복으로 있어서 처음에 뭐를 받아야 할지 헷갈려요. 아무래도 이앱이 적금상품가입 대출 펀드 다 가능해서 한번에 쓰기편한거 같아요
207,208,20200611,2020,06,11,1,장기미사용자 해제에 대해서 로그인을 하고 진행하면 보안매체 오류라고뜹니다 밑에 여러사람들이 그랬던것처럼 로그아웃을 한뒤에 진행해야 정상적으로 진행이되는데 진짜 보안매체오류라고만 에러를 뜨게하면 사용자가 어떻게 알아먹습니까?? 로그아웃뒤 진행해 주세요 라는 알림 메시지라도 띄우던가 어짜피 매크로 답변달꺼 알지만 화나서 올립니다 여러분들 '''''장기미사용자 해제하려면 앱에서 일단 로그아웃한뒤에 진행해야합니다 로그인 상태면 절대 진행이 안됩니다''''' 이걸 사용자가 알려줘야한다니 참 답답하네요
208,209,20190125,2019,01,25,1,어플을 잘못선택해서 모르고 지워서 다시깔았더니 간편비번입력이 해제되어버리네요;; 간편비번 재설정 해도 계속 같은 메인화면만 나오고 어쩌라는건지 모르겠어요;;;그리고 도대체 공인인증서 아이디 찾으려고 아이디 찾기 누르고 입력완료하고 다음페이지로 넘겼더니 공인인증서 메인페이지로 무한반복;;;이럴꺼면 앱 만들지마세요^^
209,210,20201201,2020,12,01,1,디자인 좀 그만 바꾸쇼!!🤬 적응될 만하면 디자인을 바꿈? 농협엔 주기적으로 앱 디자인 바꿔서 고객 괴롭히라고 책정된 예산이라도 있음??😠 심지어 디자인이 딱히 더 좋아지는 것도 아님. 한번 예쁘게 했다가 한번 실용적으로 했다가... 윗분들께 달라진 거 보여주기 용으로 이 두 개 번갈아 하는 거 티 나거든?? 젊은 나도 앱 디자인 바뀌면 헷갈림. 어르신들은 어떻겠음? 하물며 농협은 고객 연령대도 높지 않냐고. 은행어플은 예쁠 필요 없다고요!! 큼직하고 알기 쉽게. 바꾸지 말고. 쫌!!!!
210,211,20210405,2021,04,05,4,평소 주로 사용하는 농협어플이에요 로긴이나 이체 등 쉽고 간편해요 근데 상위메뉴에 대한 하위메뉴들의 유형이나 이용방법 등 설명이 간단히 부가되었으면 하는 아쉬움이 있어요 간혹 자주 쓰지않는 메뉴들에 대해서는 이건가 저건가 다해봐야 파악하게되는 경우가 생기더라구요
211,212,20210405,2021,04,05,5,"쉽고 간편하게 계좌조회, 이체 등을 할 수 있어 좋아요~ 오픈뱅킹 등록해서 타사계좌도 한번에~ 오프라인 지점도 자주 이용하는 편인데 간단한 건 스마트뱅킹으로 바로 가능해서 좋네요~~~"
212,213,20211221,2021,12,21,5,몇년 째 농협어플 사용하면서 예전 버전도 사용해보고 현재 버전도 사용하고 있는데 UI 내부가 깔끔하고 검색 기능이 잘 되어있어서 매우 편리하게 이용 중입니다. 굳이 atm기에 가지 않아도 잔액 조회 및 송금 기능이 잘 되어있어서 편리합니다. 앞으로도 농협을 이용할 것 입니당 ^^ 그리고 저 닉넴 갱이인데 왜 닉넴이 저럴까요.....
213,214,20210410,2021,04,10,4,사용환경도 깔끔하고 쉽게 이체 및 조회도 가능해요. 아쉬운건 자동이체 등록이나 한도 조율 등에 약간 찾거나 하는데 애 좀 먹었다는거 접근이 좀 어려웠다는것 말고는 아직까진 괜찮습니다.
214,215,20201223,2020,12,23,1,"예전부터 늘 쓰던 어플인데....잠깐 지우고 다시깔려는데 안깔리네요 용량충분히 있고, 폰재부팅하고 다시 해도 설치게이지는 모두 다 채워지고, 퍼센트도 모두 백퍼뜨는데 설치안되고 튕기네요.....뭐죠?시도만 열댓번하니깐 짜증나네요.. 별 1개도 아깝습니다.지금은"
215,216,20210405,2021,04,05,5,"계좌조회나 이체는 기본이고~ 앱을 통해서 예금, 적금을 쉽게 들 수 있고 자동이체 등록도 편하게 할 수 있어서 너무 좋습니다!!^^ NH스마트뱅킹뿐만 아니라 NH콕뱅크도 쓰고 있는데요. NH스마트뱅킹은 은행일을 전반적으로 거의 다 볼 수 있어서 좋구요. NH콕뱅크는 로그인이 간편해서 잔액조회를 하거나 이체할 때 빨리 할 수 있어서 좋습니다."
216,217,20210413,2021,04,13,5,앱 사용 시 로그인 설정이 다양하게 가능하여 매우 편리함! 계좌조회부터 전계좌 함께보기 너무 좋고 별칭설정까지 다양한 기능 매우 만족해요~ 계좌이체 시에도 자주 이체하는 계좌 등록도 이체 후 버튼하나로 바로 등록이 가능하게끔 개선되어서 최고!!
217,218,20210427,2021,04,27,5,사용하기 편해요~^^간편로그인으로 더욱 편하게 사용하게 되었어요..예전엔 공인인증서로만 로그인하다가..^^;;간편로그인 알고 나서는 너무 편해요.. 여러 계좌도 한꺼번에 볼수 있고 계좌 간 이체 편하고 이체 수수료도 없어 좋구요~^^
218,219,20190403,2019,04,03,2,"기존에 구버전 어플은 지워도 삭제해도 되나요? 구버전 NH뱅킹이랑, NH오픈Sign 이거요 업데이트식이아니라 새로 다운받아진거라 여쭈어봅니다. 앱이 2개가 설치되어있어서요 연동되어있는게 아니라서 정리해야되면 정리할려구요 NH오픈sign 이거는 자동으로 NH뱅킹 설치하면서 설치되었던 것 같은데 새로 받은 앱에 연동이 되는거면 안지우구요"
219,220,20190920,2019,09,20,1,"원래 잘 실행되었는데 며칠전부터 로딩만 오랜시간되고, 로그인조차 쉽지않네요.. 혹시나싶어서 같은 조건에서 다른은행 앱 실행시켜보니 잘 되더라구요.. 너무너무 불편합니다. 빠른 개선 부탁드려요."
220,221,20190917,2019,09,17,1,잘 사용하다가 어제부터 안됩니다. 속도가 엄청 느리고 배경이 하얗게 되면서 버퍼링 만 지속되요 이체나 거래내역 조회가 안됩니다! 상담원 연결도 해봤는데 소용없어요 앱 자체 문제인 것 같습니다
221,222,20210405,2021,04,05,4,새벽에 잠깐 이용못하는건 불편한데 대체적으로 앱사용은 좋아요. 다만 로그인후 제 계좌 금액이 바로보이는건 싫어요. 옆에 사람이 있으면 곁눈질로 볼수 있어서.. 위치를 내리고나 작게 보고싶은데 메인화면설정메뉴에 금액은 안보이게 하거나 작게 표시하는 기능 혹은 계좌를 아래로 내려버릴 수 있도록 하는것도 추가되었으면 좋겠어요
222,223,20210407,2021,04,07,5,"계좌조회 편리성과 거래내역 확인이 더 좋아졌네요. 다만 아쉬운 것은 앱 로고 디자인 배경색상은 블루계통인데, 로그인후 계좌정보 등 포함 상세 카테고리는 그린 색상으로 제작되어 앱디자인 메인컬러 미스매치로 일관성이 떨어지네요. 가시성도 높지 않구요. 기업 CI와 패턴 및 시그니처(블루와 그린 조합)가 매칭되도록 구성해 본다면 이미지 마케팅 측면에서도 좋을것 같네요."
223,224,20200807,2020,08,07,5,보안문제도 그렇고 복잡한거 싫어해서 원래 지점에 가서 은행 업무를 보는 스타일인데 막상 스마트뱅킹 써보니 생각보다 훨씬 편해요! 특히 적금 가입하고 만기되면 해지하러 가고 귀찮긴 했는데 앱으로 가입하니 만기되면 해지되서 통장으로 자동 입금 되더라구요. 이렇게 편한줄 알았으면 진작부터 쓸 걸 그랬어요! 암튼 수고하세요~
224,225,20210425,2021,04,25,4,한동안 농협뱅킹 안 쓰다 다시 사용하기 시작했는데 메뉴얼 구성이 심플해지고 사용하기 편하게 변경된 부분이 많아 좋네요. 홈 화면에 여러 배너 뜨지 않고 메인화면에 바로 계좌가 떠서 급히 확인하거나 처리할 때 손가락 덜 고생시켜도 되서 젤 좋아요ㅎㅎㅎ
225,226,20210415,2021,04,15,5,"타 은행뱅킹이랑 비교해서 사용하기 편리해요. 집에서 컴퓨터로 인터넷뱅킹 할 때보다 밖에서도 스마트폰으로 가능해서 좋고, 번거롭지 않아서 좋네요. 나이많은 저도 이용하기 쉽게 메뉴얼이 되어 있어서 거부감없이 부담없이 사용할 수 있어요."
226,227,20181210,2018,12,10,1,와이파이 좀 약해서 그런지 에러페이지뜨고 뒤로가기도 안되고 껐다 다시켜라네요. 다시해봐도 마찬가지고 전에 앱이 더 좋은데 왜 바꾸나요. 에러페이지 안뜨게좀..껐다켜도 마찬가지고 다시켜거나 고객센터 연락하라고 뜨는데 고객센터 연락하면 해결해주나요?빡쳐서 구버전 다시 씁니다. 안지우길 잘했지..ㅡㅡ구버전 문닫지 마세요
227,228,20211222,2021,12,22,5,메뉴의 우측상단 변경/발급 메뉴만 딱 누르면 제증명 발급 등 여러가지 기능이 깔끔하게 모아져 있어서 편리해요. 통장사본 이미지 저장할 일이 꽤 자주 있는데 앞으로 많이 애용하게 될것 같네요. 나날이 발전하는 NH스마트뱅킹 화이팅입니다.
228,229,20210424,2021,04,24,5,"깔끔하고 눈에 잘 들어오는 배치로 타행어플과 견주어 보아도 전혀 손색이 없습니다. 복잡하거나 정신없는 배치가 아니라 흰색 바탕에 초록 포인트로 심플하여 보기에 편하고 큰글모드 사용시 어르신들 사용에 더 용이한것 같습니다. 최근에 업데이트 된 '자산관리'라는 메뉴도 추천합니다. 흩어져 있는 모든 계좌나 실물자산 등을 등록해 놓으면 한눈에 자산현황을 볼수 있어서 여기저기 정리할 필요가 없습니다. 금융상품 가입은 물론이고 ''라이프'라는 메뉴에 금융꿀팁이나 운세, 문화 공연 이야기 등 다양한 정보가 있는 볼거리가 있어 말그대로 꿀팁입니다. 이처럼 다재다능한 NH스마트뱅킹 별이 다섯개!!!"
229,230,20200124,2020,01,24,4,수수료 없을줄알고 깔았는데...앱깔기전 이체수수료 발생부분 설명하는걸 못본거같은데...이체수수료가 빠졌네요ㅠㅜ 다른앱을 사용하다가 어차피 농협거래하니 사용해보자싶어서 깔았습니다ㅡ모든자료 한눈에 볼수있어 완전좋아했는데 이체수수료보고 급실망요ㅡ이전 사용하던 다른앱 없애지 않기를 잘했네요ㅡ
230,231,20210428,2021,04,28,5,일단 매일 인증서 로그인 해야하는 타 어플에 비해서 지문인증이 되는점은 정말 편리하고 좋은 것 같아요! 상품설명들도 가독성이 좋아 이해하기에도 편리하네요! :) 중간중간 시간이 지나면 로그인을 계속 하겠냐는 문구도 떠서 쪼오금은 불편하지만 그래도 보안성에는 훌륭하다고 생각이 들어 별 5개 붙여요!!ㅎㅎ
231,232,20210114,2021,01,14,1,"비대면 개설 과정에서 신분증 사진찍는 단계에서 카메라 켜지고 계속 앱이 중지되네요? 일부러 막아놓은 건가요? 너무 불편하네요. 이럴거면 메뉴를 만들지말던가! 리뷰답변은 하나같이 AI답변 투성이고, 진짜 성의 없네."
232,233,20210426,2021,04,26,5,7년전 지금 직장으로 이직한 뒤로부터 농협을 주거래 은행으로 쭉 사용해 오고 있습니다. NH스마트뱅킹 접속시 굉장히 간편하게 비밀번호로 로그인이 가능하며 간편이체 사용시에서 손쉽게 간편이체를 사용하여 걱정없이 잘 사용하고 있습니다. 편리하고 손쉽게 사용할 수 있어 참으로 좋은 앱인것 같네요.
233,234,20200605,2020,06,05,1,뱅킹 어플이 와이 파이에서는 실행이 너무 오래 걸리거나 실행이 안되며 와이파이를 끄고 데이터만 열었을 때에 실행이 되는 번거로움이 있습니다. 아이콘를 삭제하고 다시 깔아 봤지만 똑같은 현상이 반복되서 사용불편합니다.ㅠㅠ
234,235,20210424,2021,04,24,5,여러은행의 스마트 뱅킹을 사용하고 있지만 NH스마트뱅킹만큼 쉽고 편리한 앱은 없는 것 같다. 가독성도 좋고 필요한 부분이 잘 보이는 곳에 노출되어 있어 사용자가 아주 편리하게 사용할 수 있다는 것이 장점. 앞으로도 더욱 발전하는 NH가 되길 바랍니다.
235,236,20210408,2021,04,08,5,늘 사용하고있습니다. 예적금을 편하게 가입하고 볼수있는것이 좋고 나의 다른 은행계좌를 등록하여 나의 자산을 한번에 확인할수있어 편리합니다. 지문인식 한번으로 쉽게 로그인이 됩니다. 이체할때 보안번호 입력없이 되면 더 편할것같네요^^
236,237,20210407,2021,04,07,5,정말 쉽고 간편하네요. 컨텐츠도 한눈에 쉽게 파악할수 있고 큰글씨체 기능으로 눈이 침침하거나 좋지 않은분들도 쉽게 이용할수 있을것같아요~ 지금은 스마트폰이면 다되니까 은행갈일이 거의 없네요. 편리하게 잘 이용합니~~^^ - 닉네임 미스털이킹
237,238,20210427,2021,04,27,5,제가 살고 있는 주변에는 NH은행이 없어서 주거래 은행으로 이용은 못하고 있지만 아주 오랜세월 동안 계좌 유지하고 있답니다. 아이들 학교 다닐 때는 스쿨뱅킹으로 활용하다가 고등학교 이후에는 주로 형제들 회비 관리 계좌로 이용하고 있는데~ 최근에 스마트뱅킹 스마트폰에 설치하고 좀 더 편리하게 이용하고 있습니다. 요즘은 비대면으로도 쉽게 설치하고 이용할 수 있어서 더더욱 편리하고 좋네요.
238,239,20210406,2021,04,06,5,"어플 UI, 접근방식 변경들으로 사용자가 로그인, 어플 이용이 편리하게 바뀌고 이용면에서도 많이 사용자 편의 위주로 개선 된것 같습니다. 신0은행에 비해 사용하기 편리하나 카0오뱅크에 비해서는 직관성이 다소 떨어지지만 은행 고유의 업무는 더욱 잘 되어있어 만족입니다."
239,240,20211223,2021,12,23,4,그동안 자동 이체나 계좌별 정보 등을 변경할 때 찾기로 검색하거나 메뉴로 일일이 찾아 들어가 했었는데 한 군데로 모아서 볼 수 있어서 훨씬 편리합니다. 다만 메인 화면을 계좌보기로 해놓은 저와 같은 경우에는 변경/발급 메뉴가 안보이므로 메뉴를 한 번 선택해주셔야합니다^^
240,241,20211229,2021,12,29,5,"증명발급 한 페이지에 통장사본, 이체한도 설정, otp재설정 등 다 있어서 정보 관리하기가 편하네요! 앱도 느리지 않고 멈추는 현상도 없어서 안정적인 것 같아요. 앞으로도 업데이트 잘 해주세요~"
241,242,20211223,2021,12,23,5,"이번 업데이트 후 변경/발급 메뉴가 생겨서 더욱 편리해졌어요. 민원서비스 원스탑메뉴라고 표현하면 될거같아요. 덕분에 이체한도, 입출금알림 누락된 계좌도 확인하고 변경했어요. 역시 스마트뱅킹 농협이에요 ^^"
242,243,20190918,2019,09,18,4,"너무 잘 사용하고 있었는데, 추석 이후 갑자기 로딩속도가 현저히 떨어지더니 잔액 조회도 안될정도로 로딩이 느려졌습니다. 그 후 두번 지우고 다시 설치했는데, 이번에는 아예 초기화면도 뜨질 않고 하얀 화면만 계속 나오고 있습니다. 어떤 것이 문제일까요?"
243,244,20211221,2021,12,21,5,"영업점 방문 없이 제가 스스로 변경, 신청 할 수 있는 업무가 많아서 좋습니다! 요즘 피싱 등 다양한 금융 범죄가 많아지고 있어, 찜찜하던 찰나에 스마트뱅킹으로 계좌 비밀번호 변경을 하였습니다. 영업점에 갔다면 대기 시간 포함 10분 넘게 걸렸을텐데 변경/발급 서비스 이용으로 1분이 채 걸리지 않았습니다!(언제든지 할 수 있는 점과 빠른 처리가 강점 입니다.) 이 외에도 한도 변경, 통장 사본 조회, 통장/보안카드 분실 신고,신고 해제와 같이 자주 이용하게 되는 서비스가 많아서 좋은 것 같습니다. 비교적 별도의 설명이 필요없는 변경/ 발급 업무를 다양한 방법(영업점 방문 또는 고객 센터 통화)으로 이용해본 결과 앱으로 하는게 제일 빠르고 편리합니다."
244,245,20210406,2021,04,06,5,"익숙한 어플이 아닌데,, 로그인 간편하고 사용하기 편리합니다. 메뉴 찾기도 눈에 잘 보이고 깔끔해서 좋구요. 버벅거림 없이 속도도 빠른편이라 만족스러워요~ 더욱더 안전한 뱅킹이 되어주세요~!"
245,246,20181230,2018,12,30,2,아침 새버전 설치하고 글씨가 너무 작아서... 리뷰 남겨진걸 본후 고객센터로 들어가 캐시삭제하고 바로 밑에 있는 글자크기설정허용인가 선택했는데도 자판은 여전히 작네요 폰 자체 설정에 들어가 글씨 크기를 조금 더 크게하니 뱅킹앱 화면에 보이던 글자는 커졌지만 자판 글씨 크기는 같은것 같고.. 자판 글자 크기만 좀 크면 좋겠어요 그리고 인증서 로그인후 떡하니 잔액이 보이는게 좀 부담스럽고요
246,247,20211223,2021,12,23,5,"제변경 메뉴 변경을 통해서 계좌에 입출금 알림서비스 등록했어요. 돈이 들어왔는지, 잘 나갔는지 몇 번 들락날락해서 확인했는데 이제 번거롭지 않겠네요. Push메세지로 받는거라 수수료도 무료! 이체 한도도 변경할 일 있는데 앱으로 손쉽게 할 수 있어서 좋습니다."
247,248,20211228,2021,12,28,5,입출금 내역때문에 스마트알림어플을 따로 쓰는데 한번씩 오류가 나서 불편했는데 스마트뱅킹에서 push로 알림받을 수 있는지 변경/발급에서 알게 되었네요. 스마트뱅킹으로 바로 알림이 뜰 수 있게 변경했어요. 이제 불편하지 않겠어요.
248,249,20210415,2021,04,15,5,사용하기 편리한 뱅킹앱입니다. 화면이 개선된 이후에는 더욱 깔끔하고 시각적으로도 편합니다. 계좌 이체시에 국세납부가 안되나요. 국세납부가 되면 편리하게 이용할것 같습니다.
249,250,20210425,2021,04,25,5,"내 폰에는 5개은행 앱을 깔아놨는데 농협은행 앱이 가장 편리하게 한눈에 들어오고 오픈뱅킹하니 굳이 다른앱을 사용 안해도 되더라구요 실적이 우수한 것도 아닌데 사용하니 등급혜택이 적용돼 타행이체 무제한 수수료 면제에 여러혜택까지. 컴퓨터 못하는데 앱이 쉽고, 이벤트도 많이해서 재미로 참여했다가 캐시도 받고^^ 내 손 안에서 은행업무보니 넘 편리 행복합니다~~"
250,251,20211222,2021,12,22,5,여러 기능을 은행에 가지않고도 모바일로 해결할 수 있다는 점이 참 편했어요. 특히 한도 변경부분은 정말 획기적인 점 같습니다. Ui나 화면에서 보여지는 부분들도 많이 개선하고 사용자가 활용하기 편하게 해준 점이 눈에 띕니다. 앞으로도 자주 이용하려고 합니다.
251,252,20211228,2021,12,28,1,계좌개설하려고하는데 스텝3에서 모든항목 다작성했는데도 다음 버튼이 회색으로되어 활성화가안됩니다. 버튼이 안눌려요. 왜안되는지 설명이라도해즈던지 그런안내도없고 그냥 어플버그라고밖엔..최악입니다.ㅜㅜ 조치해주세요!!
252,253,20211223,2021,12,23,5,은행에 가지 않고도 otp를 재발급 받을 수 있어서 매우 편리했어요. 이뿐만 아니라 내 출금계좌들도 관리하기도 편하고 다양한 내 정보를 빠르고 쉽게 변경 할 수도 있어서 좋았습니다. 앞으로도 은행 갈 일 없이 NH스마트뱅킹 변경/발급 서비스 자주 이용할 것 같아요!
253,254,20190918,2019,09,18,1,노트9에서도 와이파이 연결안하면 구동도 안되는 어플. 지웠다 다시 깔아도 로딩만 함. 역시 옛날 은행이라 후짐. 카카오뱅크는 와이파이 안켜도 한방에 되드만. 어차피 말해봤자 개선 안되는 거 알고 있음. ㅋ 참고 쓰는데 기회가 되면 다 옮겨야지.
254,255,20191207,2019,12,07,1,뭘 손대놨는데 로딩이 엄청 길어졌어요. lte가 어쩌고 다양한 통신환경 어쩌고 하지 마시고 문제 파악해서 해결하겠다는 말을 하셔야죠. 한두명도 아니고 리뷰 반 이상이 로딩 관련 리뷰잖아요. 그럼 그 로딩관련 리뷰 쓴 사람들이 전부 갑자기 통신환경이 안좋아졌다고 생각하시는건가요? 앱에 문제가 있다고는 생각 안하세요? 업데이트 하기 전에는 로딩 관련 불만이 없었는데 업데이트 하고 나니까 갑자기 사람들이 3G로 바꿔서 사용하나봐요? 네?
255,256,20201029,2020,10,29,5,화면 구성이 너무 편리하게 되어 있어서 자주 사용하는 앱이에요. 업데이트마다 개선되어 있어서 더욱 편리하게 사용하게 되었어요. 더 단순하고 정확하고 버그 없이 발전하는 앱이 되길 바랍니다
256,257,20210915,2021,09,15,1,다른 농협어플은 실행하면 자동으로 v3 mobile plus 보안 프로그램이 자동으로 실행이 되는데 NH스마트뱅킹은 갑자기 실행이 안됩니다. 원래는 됬는데 이번주부터 안돼요 ㅠ정말 찝찝해서 글 남깁니다 .어찌하면 좋을까요? 스마트폰 종료후 어플삭제 후 다시 어플 새로 깔았는데도 똑같습니다 ㅠ
257,258,20210215,2021,02,15,1,진짜 짜증납니다 메인화면앱으로 접속하면 네트웍문제로 v3실행이 안돼서 바로 꺼저버리고 스토어 플레이에서 열기하면 접속되는건 뭡니까? 명절 전부터 계속되는 문제인데 언제쯤 해결되나요? 별하나도 아깝지만 게시하기위해 어쩔수 없이 클릭..!
258,259,20211225,2021,12,25,5,제일 첫 은행거래가 농헙이었고 아직도 주 거래은행으로 오래동안 이용하고있습니다 ! 갈수록 편리해지고 이제 통장을 휴대폰 하나만 있으면 입출금은 물론 사본조회까지 가능하니 급여관리 등 사본을 제출해야하는 경우가 있을 때 너무 편리하네요 ㅎㅎ 비밀번호나 이체한도 등도 영업점을 굳지 가지 않아도 처리할 수 있어 너무 좋아요 회사를 다니다보면 은행가기가 더욱 어려워서 점심시간에 마음급하게 가곤 했는데 변경/발급 메뉴를 알고나서는 유용하게 이용하고있네요 ㅎㅎ 앞으로 더 많은 스마트뱅킹에 발전을 응원합니다 !
259,260,20211222,2021,12,22,5,"NH스마트뱅킹 앱을 몇년간 애용하고 있는 농협은행 이용자입니다^^ 모바일 기기 등으로 NH스마트뱅킹 앱을 이용하면 영업점에 직접 방문하지 않더라도 정말 쉽고 편리하게 계좌비밀번호 변경, 모바일OTP 발급, 입출금 알림 서비스 설정, 당행&타행 계좌간 자동이체 신청 등이 가능하니 가장 신속하고 정확하게 해당업무를 처리할 수 있어서 너무 좋네요^^ NH스마트뱅킹 앱 짱짱맨!"
260,261,20181226,2018,12,26,4,깔았는데 바로가기아이콘이 없습니다. 깔아도 아이콘이 설치되지않아요 폰에 홈바로가기설치 안되나요? 전에 농협은 깔면 앱이생겼는데 홈에.. 이건 다시깔고해봐도 안생깁니다 그래서 사용하려면 플레이스토어 들어가서 검색해서 들어가야되네요 왜 그런가요? 나머지는 괜찮네요 빠른답변좀요
261,262,20210405,2021,04,05,3,처음 농협어플을 사용해보는데 단순해서 보기는좋으나 어플에서 어떤메뉴를 선택하든 무조건 로딩이 떠서 타사에비해서 너무 오래걸려요. 그리고 이상한 어플에러코드도 많이뜨구요.
262,263,20201101,2020,11,01,3,다계좌 이체 시 상대 계좌의 예금주명이 안뜸니다 이체 사고의 위험이 있어요 업데이트 할때마다 불편한점이 하나씩 있네요 이체후 방금 거래계좌가 아니라 메인메뉴로 나가버린다든지.. 생각을 좀 하면서 만드시면 좋을텐데..
263,264,20211201,2021,12,01,1,뭘 어쩌라는건지 참... 가입하려고 민증인증하고 아이디중복확인까지 갔는데 계속 가입된아이디가 있다고 가입된아이디 입력하라고 떠서 다시 초기메뉴가서 로그인하려고하면 가입된 아이디가 없다고뜨고 이짓을 몇번반복하는건지 참나 주민번호인증만 몇번을 반복했는지 모르겠네요. 하다하다 짜증나서 어플삭제했어요 인내심테스트하는것도 아니고 뭐하는건지 모르겠네요
264,265,20210413,2021,04,13,5,굉장히 많이 편리해졌습니다. 자주 쓰지 않는 메뉴는 아직 좀 복잡한 단계가 남아있지만 자주 쓰는 메뉴들은 모바일뱅크에 근접하네요. 신규 해지 등 은행업무를 모두 담고 있는 것을 감안하면 가벼운 편이고요.
265,266,20200605,2020,06,05,1,"설치하기전 리뷰를 읽어봤는데 많이들 툴툴거리는구나하고 생각 했어요 왠일 막상 내가 사용해보니 이건 정말이지 쇼핑앱보다 로딩이 느려도 너무느려요 만들어 놓고 관리 안하나봐요 창넘어가는데 3분넘게 걸리는 앱은 이앱 뿐일거예요 도대체 언제로딩끝나는지 신한,하나 앱도이용하는데 하나앱이 버벅대는거 엄청투덜댔는데 이앱 사용해보니 그건 양반이었. ... 개선해주세요"
266,267,20211229,2021,12,29,5,개인정보나 오랫동안 손대지 않았던 것들을 오랜만에 수정하고 간편하게 해결했어요. 빠르고 간단하게 농축협과 농협 한방에 처리하니 번거로움도 없고 좋네요. 기존에 노트북으로 인증서 했다가 NH 스마트뱅킹으로 (변경/발급) 까지 쉽게 하니 강추합니다.
267,268,20201019,2020,10,19,5,"농협 인터넷 뱅킹이 올원뱅크랑 이 어플이 있는데 비교도 안되게 간편뱅킹으로 가입해서 사용하면 계좌조회랑 금융상품도 쉽게 가입할 수 있어서 편리합니다♡♡♡ 제가 보안카드도 가지고 다녔었는데.. 이 어플을 통해서 모바일 otp도 알게 되었고, 적금이나 예금도 손쉽게 가입할 수 있게 해주셔서 감사합니다~♡ 이번에 초록색에서 파란색 창으로 리뉴얼 되었는데 훨씬 눈에 잘 보입니다💕🥰 직원분들이랑 이벤트 응모도 꾸준히 참여해서 당첨될때마다 희열을 느낍니당ㅋㅋ 스벅 이벤트랑 적금이벤트 더 많이 부탁드립니당:)"
268,269,20210310,2021,03,10,1,역대급 쓰레기.. 비대면 신규하려고 하니 몇 년전정보변경으로 안된다고 하고 올뭐시기 어플로 하면 된대서 3통화만에 신규했더니 인터넷뱅킹은 장기휴면이라 결국 또 지점을 가야한다고 함 그러면서 그와중에 전화번호 한 3~4면 왔다갔다하고 .. 핑퐁 진짜 오지네... ‐--------------------------- 사기예방 서비스 그런거 가입안되어있습니다. 상담원도 자기 할말만하고 아님말고.. 그냥 삭제하고 안쓸껍니다.
269,270,20210422,2021,04,22,4,불필요한 것들 없이 깔끔히 정리되어있어 누구나 비교적 쉽게 사용할 수 있을것같습니다. 바탕화면에서 보이는 앱의 아이콘 디자인만 더 농협과 맞는 이미지로 수정하면 좋을것같아요! 잘 쓰고 있습니다~
270,271,20210329,2021,03,29,1,계좌 만들기가 어렵네요. 개인정보 설정을 바꾸라는데 계좌를 만들어야해서 로그인이 안 되어있는데 어떤 개인 정보를 바꾸라는건지.. 지점에 가서 확인하라는데 인터넷 비대면 계좌 개설이 케이뱅크보다 너무 불편해요 그리고 농협만의 문제점은 아니지만 은행 앱을 너무 많이 나눠놓은건 큰 단점인 것 같아요 추가) 진짜 계좌 개설 어렵네요!! 여러 은행 이용해봤지만 이렇게 어려운 건 처음이에요. 5년전에 계좌 만들었었는데 인식도 안되고 ars 번호 인식도 안되고 최종적으로는 거래 내역이 없다면서 예금 계좌 개설도 안되고 이용해온 여러 은행 앱들중에 신규 계좌 개설이 가장 어렵네요!
271,272,20210429,2021,04,29,5,"로그인, 거래내역, 이체 등 거의 모든 서비스들이 이용하기 쉽고 간편합니다. 카테고리별로 정리도 잘 되어있어 좋아요. 그리고 NH스마트뱅킹 앱을 몇년째 사용중인데 오류 한번 난적이 없어요. 최고에요~!~!👍🏻👍🏻"
272,273,20190322,2019,03,22,3,여태까지 잘 썼는데 갑자기 실행이 안되네요. 다른사람들 처럼 뭐 모듈이 없다 뭐 그런 소리는 안뜨는데 그냥 메인 화면에서 계속 버퍼링만 뜨고 v3 실행되고 약간 화면이 하얘지더니 그대로 계속 로딩상태입니다 ㅜㅜㅜㅜㅜ들어가지질 않아요 왜이러죠?
273,274,20210421,2021,04,21,5,직관적인 인터페이스로 정말 사용하기가 편리합니다. 메뉴구성도 깔끔하여 다른 은행 어플보다 많이 사용하게됩니다. 로그인도 편리하며 간편이체 기능도 편리합니다. 추천합니다^^
274,275,20211229,2021,12,29,4,"농협스마트뱅킹 사용하게 된지 2년정도 된것같은데요. 조회, 이체, 변경, 발급을 쉽고 편리하게 할 수 있어서 좋구요. 방문없이도 앱 하나로 조회, 이체, 변경, 발급이 가능해서 시간도 절약할 수 있고 편리해서 좋은 것같아요. 그리고 단위농협 준조합원 앱에서도 가입할 수 있었으면 좋겠어요. 몇몇 지점은 앱에서 가입할 수 있는데 저희 동네 단위농협은 없더라고요. 그래서 방문해야한다는게 좀 시간적 여유가 없는 사람들에게는 힘든일인거같아요."
